1900,950,1712945000
1902,951,1718361900
1904,952,1723790208
1906,953,1729229936
1908,954,1734681096
1910,955,1740143700
1912,956,1745617760
1914,957,1751103288
1916,958,1756600296
1918,959,1762108796
1920,960,1767628800
1922,961,1773160320
1924,962,1778703368
1926,963,1784257956
1928,964,1789824096
1930,965,1795401800
1932,966,1800991080
1934,967,1806591948
1936,968,1812204416
1938,969,1817828496
1940,970,1823464200
1942,971,1829111540
1944,972,1834770528
1946,973,1840441176
1948,974,1846123496
1950,975,1851817500
1952,976,1857523200
1954,977,1863240608
1956,978,1868969736
1958,979,1874710596
1960,980,1880463200
1962,981,1886227560
1964,982,1892003688
1966,983,1897791596
1968,984,1903591296
1970,985,1909402800
1972,986,1915226120
1974,987,1921061268
1976,988,1926908256
1978,989,1932767096
1980,990,1938637800
1982,991,1944520380
1984,992,1950414848
1986,993,1956321216
1988,994,1962239496
1990,995,1968169700
1992,996,1974111840
1994,997,1980065928
1996,998,1986031976
1998,999,1992009996
2000,1000,1998000000
2002,1001,2004002000
2004,1002,2010016008
2006,1003,2016042036
2008,1004,2022080096
2010,1005,2028130200
2012,1006,2034192360
2014,1007,2040266588
2016,1008,2046352896
2018,1009,2052451296
2020,1010,2058561800
2022,1011,2064684420
2024,1012,2070819168
2026,1013,2076966056
2028,1014,2083125096
2030,1015,2089296300
2032,1016,2095479680
2034,1017,2101675248
2036,1018,2107883016
2038,1019,2114102996
2040,1020,2120335200
2042,1021,2126579640
2044,1022,2132836328
2046,1023,2139105276
2048,1024,2145386496
2050,1025,2151680000
2052,1026,2157985800
2054,1027,2164303908
2056,1028,2170634336
2058,1029,2176977096
2060,1030,2183332200
2062,1031,2189699660
2064,1032,2196079488
2066,1033,2202471696
2068,1034,2208876296
2070,1035,2215293300
2072,1036,2221722720
2074,1037,2228164568
2076,1038,2234618856
2078,1039,2241085596
2080,1040,2247564800
2082,1041,2254056480
2084,1042,2260560648
2086,1043,2267077316
2088,1044,2273606496
2090,1045,2280148200
2092,1046,2286702440
2094,1047,2293269228
2096,1048,2299848576
2098,1049,2306440496
2100,1050,2313045000
2102,1051,2319662100
2104,1052,2326291808
2106,1053,2332934136
2108,1054,2339589096
2110,1055,2346256700
2112,1056,2352936960
2114,1057,2359629888
2116,1058,2366335496
2118,1059,2373053796
2120,1060,2379784800
2122,1061,2386528520
2124,1062,2393284968
2126,1063,2400054156
2128,1064,2406836096
2130,1065,2413630800
2132,1066,2420438280
2134,1067,2427258548
2136,1068,2434091616
2138,1069,2440937496
2140,1070,2447796200
2142,1071,2454667740
2144,1072,2461552128
2146,1073,2468449376
2148,1074,2475359496
2150,1075,2482282500
2152,1076,2489218400
2154,1077,2496167208
2156,1078,2503128936
2158,1079,2510103596
2160,1080,2517091200
2162,1081,2524091760
2164,1082,2531105288
2166,1083,2538131796
2168,1084,2545171296
2170,1085,2552223800
2172,1086,2559289320
2174,1087,2566367868
2176,1088,2573459456
2178,1089,2580564096
2180,1090,2587681800
2182,1091,2594812580
2184,1092,2601956448
2186,1093,2609113416
2188,1094,2616283496
2190,1095,2623466700
2192,1096,2630663040
2194,1097,2637872528
